valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,Popularidad,artistslist,numero_de_artistas,mainartist,duration_s,feat
0.728,2020,0.293,"['Lil Peep', 'Lil Tracy']",0.7979999999999999,132227,0.528,1,6KjkgYu4mjsMVYy4aCzyw6,1e-6,11,0.0727,-8.908,1,white tee,78,2020-06-10,0.042,149.995,Popular,,2,Lil Peep,132.227,1
0.575,2020,0.127,['Doja Cat'],0.7070000000000001,134240,0.955,0,78qd8dvwea0Gosb6Fe6j3k,0,10,0.202,-4.593,0,Boss Bitch,84,2020-01-23,0.222,125.989,Popular,,1,Doja Cat,134.24,0
0.382,2020,0.00163,"['21 Savage', 'Metro Boomin']",0.774,185037,0.706,1,7fxSLnklnayJNBIKntXedZ,1.28e-6,2,0.104,-6.494,1,Slidin,76,2020-10-02,0.355,152.891,Popular,,2,21 Savage,185.037,1
0.522,2020,0.0119,['CORPSE'],0.644,97317,0.883,1,4SPBwOTXgku4QvmRtMEGfW,0,1,0.377,-6.985,1,Cat Girls Are Ruining My Life!,78,2020-03-11,0.473,164.158,Popular,,1,CORPSE,97.317,0
0.654,2020,0.252,['Pop Smoke'],0.7390000000000001,158466,0.616,1,5kkaSMcf4BFlhRRICCKZb6,1.93e-6,7,0.101,-6.962999999999999,0,Something Special,79,2020-07-03,0.0338,91.071,Popular,,1,Pop Smoke,158.466,0
0.7609999999999999,2020,0.0861,['Bad Bunny'],0.685,163084,0.848,1,6NfrH0ANGmgBXyxgV2PeXt,7.14e-6,8,0.0783,-4.561,0,La Difícil,83,2020-02-28,0.0858,179.87,Popular,,1,Bad Bunny,163.084,0
0.308,2020,0.235,"['Lil Tecca', 'Polo G', 'Lil Durk']",0.514,193013,0.634,1,5kTn07V96U8LyoQgz6DZzX,0,1,0.13,-6.5139999999999985,1,When You Down (with Polo G feat. Lil Durk),77,2020-09-18,0.383,76.181,Popular,,3,Lil Tecca,193.013,1
0.68,2020,0.0252,['Megan Thee Stallion'],0.843,155497,0.741,1,55CHeLEfn5iJ0IIkgaa4si,0,11,0.096,-5.609,1,Savage,80,2020-03-06,0.334,168.983,Popular,,1,Megan Thee Stallion,155.497,0
0.584,2020,0.0123,"['NAV', 'Lil Baby']",0.852,184619,0.674,1,4x3mum2YGHtIBrgUKiNt4F,0,2,0.126,-4.166,1,Don't Need Friends (feat. Lil Baby),76,2020-11-06,0.211,130.085,Popular,,2,"NAV",184.619,1
0.68,2020,0.473,['A Boogie Wit da Hoodie'],0.644,161765,0.5870000000000001,1,6cZH4rX1KTt1aJ3Ql6Ynja,0,7,0.0759,-6.7360000000000015,0,Me and My Guitar,76,2020-02-14,0.353,173.972,Popular,,1,A Boogie Wit da Hoodie,161.765,0
0.439,2020,0.279,['Brent Faiyaz'],0.505,247080,0.267,1,5VlTQnZO89Ioku8ssdbqJk,0,9,0.096,-13.763,0,Dead Man Walking,76,2020-09-18,0.05,143.929,Popular,,1,Brent Faiyaz,247.08,0
0.7020000000000001,2020,0.00386,"['BLACKPINK', 'Cardi B']",0.665,159173,0.674,0,7iAgNZdotu40NwtoIWJHFe,0,7,0.0734,-5.188,1,Bet You Wanna (feat. Cardi B),81,2020-10-02,0.161,111.516,Popular,,2,BLACKPINK,159.173,1
0.274,2020,0.0222,['Juice WRLD'],0.652,182922,0.6709999999999999,1,4PPLJAEYBSOcnzr9TZoqf9,0,2,0.107,-5.89,1,Can't Die,77,2020-07-10,0.0756,84.008,Popular,,1,Juice WRLD,182.922,0
0.161,2020,0.0306,"['NLE Choppa', 'Lil Baby']",0.614,240297,0.5529999999999999,1,3GZd1aDsgKL71Kt3VIp0hc,0,7,0.203,-8.225,1,Narrow Road (feat. Lil Baby),76,2020-07-30,0.16899999999999998,159.999,Popular,,2,NLE Choppa,240.297,1
0.861,2020,0.335,['Eslabon Armado'],0.6809999999999999,226821,0.664,1,6WYB1odDfMPVMyp1QxFInT,0,6,0.0418,-8.019,0,Con Tus Besos,78,2020-04-06,0.0353,102.166,Popular,,1,Eslabon Armado,226.821,0
0.63,2020,0.8190000000000001,['Jerry Di'],0.8540000000000001,197587,0.525,0,6fmQjRuo7XvRFCK2qex5hQ,0,1,0.146,-4.426,1,Mi Cuarto,89,2020-04-03,0.214,97.054,Popular,,1,Jerry Di,197.587,0
0.4370000000000001,2020,0.76,['Giveon'],0.64,260776,0.355,0,6qBFSepqLCuh5tehehc1bd,7.01e-5,10,0.114,-7.7570000000000014,0,LIKE I WANT YOU,76,2020-03-27,0.065,119.513,Popular,,1,Giveon,260.776,0
0.623,2020,0.0882,['Farruko'],0.659,180520,0.701,0,15OjBeqNX3bShsGYQbteRv,0,9,0.0866,-4.107,1,La Tóxica,92,2020-07-24,0.16399999999999998,91.97,Popular,,1,Farruko,180.52,0
0.5720000000000001,2020,0.258,"['NextYoungin', 'ppcocaine']",0.91,166857,0.617,1,57Oi4yqY27uJzCyqFWIP5q,0,0,0.122,-10.234,1,3 Musketeers,77,2020-07-07,0.0847,104.972,Popular,,2,NextYoungin,166.857,1
0.7859999999999999,2020,0.3,"['Nio Garcia', 'Anuel AA', 'Myke Towers', 'Brray', 'Juanka']",0.815,345241,0.715,1,1mohfLaTJtB2RplHLQVM70,4.83e-6,4,0.091,-4.65,0,La Jeepeta - Remix,87,2020-04-24,0.207,176.007,Popular,,5,Nio Garcia,345.241,1
0.241,2020,0.853,['Mac Miller'],0.794,342040,0.32,0,1DWZUa5Mzf2BwzpHtgbHPY,0.134,1,0.112,-12.92,0,Good News,77,2020-01-17,0.173,174.088,Popular,,1,Mac Miller,342.04,0
0.0825,2020,0.606,"['$NOT', 'Maggie Lindemann']",0.713,187587,0.47,1,3oGbHF3Kdwf3AsRCbBjUxu,1.35e-5,9,0.306,-8.698,1,Moon & Stars (feat. Maggie Lindemann),76,2020-03-06,0.0864,84.51799999999999,Popular,,2,$NOT,187.587,1
0.644,2020,0.165,"['Bankrol Hayden', 'The Kid LAROI']",0.89,114865,0.53,1,3tdjTdCCgKtwacsICCtPZZ,0,9,0.106,-9.891,1,Costa Rica (feat. The Kid LAROI) - Remix,78,2020-06-26,0.362,127.889,Popular,,2,Bankrol Hayden,114.865,1
0.233,2020,0.0101,"[""Why Don't We""]",0.606,216504,0.9,0,5GhJIMWAw0uMLgkdbt6uMz,0,0,0.075,-4.504,1,Fallin’ (Adrenaline),81,2020-09-29,0.119,133.963,Popular,,1,"""Why Dont We""",216.504,0
0.508,2020,0.145,"['Khalid', 'Disclosure']",0.79,181436,0.6940000000000001,0,0TrPqhAMoaKUFLR7iYDokf,0.00252,9,0.281,-7.726,0,Know Your Worth,82,2020-02-04,0.0708,103.007,Popular,,2,Khalid,181.436,1
0.235,2020,0.0813,['Juice WRLD'],0.7070000000000001,200629,0.67,1,0440JCJyIAmINA8KcYgFb5,0,7,0.098,-6.3279999999999985,0,Fighting Demons,76,2020-07-10,0.257,163.099,Popular,,1,Juice WRLD,200.629,0
0.428,2020,0.0265,['Money Man'],0.8420000000000001,160952,0.715,1,2FVMbLuIxo0dz3KLXgN6Jh,0.0554,2,0.0831,-6.03,1,24,77,2020-03-02,0.0912,126.021,Popular,,1,Money Man,160.952,0
0.904,2020,0.0342,"['BLACKPINK', 'Selena Gomez']",0.79,175813,0.7290000000000001,0,2J4P46vCFm1rPkNkp9pZWX,9.31e-5,9,0.0411,-3.843,1,Ice Cream (with Selena Gomez),82,2020-08-28,0.334,159.989,Popular,,2,BLACKPINK,175.813,1
0.731,2020,0.0902,"['PARTYNEXTDOOR', 'Rihanna']",0.43,183219,0.7,1,4HDCLYli2SUdkq9OjmvhSD,0,6,0.21600000000000005,-5.35,1,BELIEVE IT,80,2020-03-27,0.264,158.373,Popular,,2,PARTYNEXTDOOR,183.219,1
0.65,2020,0.8270000000000001,['Thundercat'],0.586,116630,0.893,0,1c5CllrZr45UBhWpIqM332,0.642,7,0.212,-8.772,1,Funny Thing,77,2020-04-03,0.439,140.023,Popular,,1,Thundercat,116.63,0
0.713,2020,0.272,['Popp Hunna'],0.913,136224,0.391,1,3aAmQOxRPeKDL0HMWFA5qn,0,4,0.0666,-11.158,0,Adderall (Corvette Corvette),79,2020-10-15,0.368,141.05,Popular,,1,Popp Hunna,136.224,0
0.455,2020,0.139,"['Lauv', 'Conan Gray']",0.703,146375,0.657,1,4Gt2kh3QbAGU6yquOWn4aW,0,4,0.093,-5.363,1,Fake,82,2020-10-13,0.0783,82.96,Popular,,2,Lauv,146.375,1
0.946,2020,0.369,"['Clean Bandit', 'Mabel', '24kGoldn']",0.779,178374,0.705,0,27u7t9d7ZQoyjsCROHuZJ3,7.91e-6,0,0.124,-3.895,1,Tick Tock (feat. 24kGoldn),88,2020-08-21,0.0344,101.022,Popular,,3,Clean Bandit,178.374,1
0.146,2020,0.0563,['Lund'],0.83,200673,0.583,1,4W8sUeokQKfHt1uTXp0Jq0,5e-4,0,0.109,-2.052,1,Broken,78,2020-04-17,0.0412,134,Popular,,1,Lund,200.673,0
0.7909999999999999,2020,0.31,"['Wisin', 'Myke Towers', 'Los Legendarios']",0.823,213314,0.821,0,2bgcUk2A3jjKbCJ7KPquTi,4.28e-6,8,0.14300000000000002,-3.402,0,Mi Niña,90,2020-09-23,0.166,99.999,Popular,,3,Wisin,213.314,1
0.384,2020,0.168,"['Internet Money', 'Don Toliver', 'Roddy Ricch']",0.8320000000000001,181496,0.5489999999999999,1,5sBplhIrmzA4kQGyIOpmDf,0,1,0.11,-8.259,0,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],78,2020-09-30,0.0602,140.045,Popular,,3,Internet Money,181.496,1
0.467,2020,0.16699999999999998,['Dua Lipa'],0.73,221820,0.7290000000000001,0,017PF4Q3l4DBUiWoXk4OWT,1.39e-6,4,0.349,-3.434,0,Break My Heart,85,2020-03-27,0.0883,113.013,Popular,,1,Dua Lipa,221.82,0
0.551,2020,0.175,"['Cordae', 'Roddy Ricch']",0.653,168477,0.603,1,0mb3uDw5vfFUcZfJYFOMRu,0,5,0.18,-5.697,0,Gifted (feat. Roddy Ricch),76,2020-08-27,0.171,151.016,Popular,,2,Cordae,168.477,1
0.339,2020,0.317,"['Yung Bleu', 'Drake']",0.575,226220,0.609,1,7E2C5rBLpCKwQlhJPVFBRS,0,5,0.105,-4.88,0,You’re Mines Still (feat. Drake),78,2020-10-15,0.121,83.00399999999998,Popular,,2,Yung Bleu,226.22,1
0.62,2020,0.0684,['Ava Max'],0.72,187436,0.706,0,3tNE4i6TBqMdyTZxHDAn9B,0,1,0.166,-4.7189999999999985,1,Sweet but Psycho,84,2020-09-18,0.0473,133.002,Popular,,1,Ava Max,187.436,0
0.425,2020,0.00647,"['Saweetie', 'Post Malone', 'DaBaby', 'Jack Harlow']",0.948,253569,0.63,1,5woaU1FNkqCwg6WzWiQPW5,2.02e-5,1,0.0737,-7.011,1,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",77,2020-08-28,0.219,100.032,Popular,,4,Saweetie,253.569,1
0.937,2020,0.33,"['Curtis Waters', 'Harm Franklin']",0.885,144000,0.685,1,2D0dj3hVkRQJCp63cxCPEx,0,11,0.14800000000000002,-6.4289999999999985,0,Stunnin' (feat. Harm Franklin),81,2020-05-19,0.0627,99.954,Popular,,2,Curtis Waters,144,1
0.649,2020,0.396,"['Anuel AA', 'Tego Calderon']",0.863,231745,0.728,1,7KKh0ujp8agIiCrkiJhf81,9.14e-6,7,0.0902,-2.954,1,Jangueo,78,2020-05-29,0.0586,93.035,Popular,,2,Anuel AA,231.745,1
0.131,2013,0.695,['Tom Odell'],0.445,244360,0.537,1,3JvKfv6T31zO0ini8iNItO,1.6e-5,4,0.0944,-8.532,0,Another Love,78,2013-06-24,0.04,122.764,Popular,,1,Tom Odell,244.36,0
0.603,2014,0.807,"['Pepe Aguilar', 'Melissa Robles', 'Ángela Aguilar', 'La Marisoul']",0.602,305120,0.398,0,2UypFzxfaYgMUnQX2k4qtj,0,0,0.703,-9.503,1,Prometiste,76,2014-11-21,0.104,126.285,Popular,,4,Pepe Aguilar,305.12,1
0.295,2017,0.00163,"['Avicii', 'Sandro Cavazza']",0.662,181673,0.858,1,6Pgkp4qUoTmJIPn7ReaGxL,0,2,0.0456,-4.8439999999999985,1,Without You (feat. Sandro Cavazza),78,2017-08-10,0.0428,133.993,Popular,,2,Avicii,181.673,1
0.35600000000000004,2017,0.779,"['Ed Sheeran', 'Beyoncé']",0.5870000000000001,259550,0.299,0,1bhUWB0zJMIKr9yVPrkEuI,0,8,0.123,-7.365,1,Perfect Duet (Ed Sheeran & Beyoncé),76,2017-11-30,0.0263,94.992,Popular,,2,Ed Sheeran,259.55,1
0.457,2017,0.259,"['Clean Bandit', 'Zara Larsson']",0.7070000000000001,212459,0.629,0,1x5sYLZiu9r5E43kMlt9f8,1.6e-5,0,0.138,-4.581,0,Symphony (feat. Zara Larsson),76,2017-03-16,0.0563,122.863,Popular,,2,Clean Bandit,212.459,1
0.322,2017,0.282,"['Lost Sky', 'Chris Linton']",0.7290000000000001,194182,0.928,0,4VZH6OfxPy1nNE7KbtVKyK,0.00147,6,0.12,-4.279,1,Fearless Pt. II,76,2017-12-23,0.0515,109.996,Popular,,2,Lost Sky,194.182,1
0.412,2018,0.0169,"['League of Legends', 'The Glitch Mob', 'Mako', 'The Word Alive']",0.459,192881,0.6629999999999999,0,69Sy7207dnixZ6w7RSV9Kb,0,8,0.0621,-5.939,0,RISE,77,2018-09-28,0.1,176.791,Popular,,4,League of Legends,192.881,1
0.163,2018,0.17600000000000002,"['Dynoro', ""Gigi D'Agostino""]",0.6940000000000001,184560,0.77,0,0E9ZjEAyAwOXZ7wJC0PD33,1.1e-5,6,0.118,-5.335,1,In My Mind,82,2018-06-08,0.149,125.905,Popular,,2,Dynoro,184.56,1
0.326,2018,0.483,['Sia'],0.716,165907,0.512,0,7uoFMmxln0GPXQ0AcCBXRq,0,1,0.0928,-6.2570000000000014,1,Snowman,76,2018-11-01,0.0331,104.957,Popular,,1,Sia,165.907,0
0.235,2018,0.708,['Two Feet'],0.7170000000000001,185520,0.5770000000000001,0,3aauaXWRgwCMoykMbI0Jq1,0.00428,8,0.0899,-5.436,1,I Feel Like I'm Drowning,76,2018-10-05,0.0491,104.927,Popular,,1,Two Feet,185.52,0
0.54,2018,0.0114,"['BTS', 'Steve Aoki']",0.606,307676,0.848,0,75scDPqGs75FotglJSoOI2,1.06e-6,11,0.206,-3.952,1,MIC Drop (Steve Aoki Remix) [Full Length Edition],77,2018-08-24,0.184,170.01,Popular,,2,BTS,307.676,1
0.7959999999999999,2018,0.405,['Shawn Mendes'],0.853,235747,0.476,0,5EYBryPOgIEPB7r5QIy6eG,0,8,0.111,-6.6960000000000015,1,Fallin' All In You,76,2018-05-25,0.0361,92.038,Popular,,1,Shawn Mendes,235.747,0
0.159,2018,0.0281,['Alan Walker'],0.468,212107,0.627,0,698ItKASDavgwZ3WjaWjtz,7.97e-6,6,0.11,-5.085,1,Faded,80,2018-12-14,0.0476,179.642,Popular,,1,Alan Walker,212.107,0
0.422,2018,0.00481,['BTS'],0.7340000000000001,222732,0.855,0,2AIWoHr9DF6y4KALCBKWQS,0,9,0.123,-3.2110000000000003,1,IDOL,77,2018-08-24,0.118,126.035,Popular,,1,BTS,222.732,0
0.467,2018,0.196,"['Alan Walker', 'K-391', 'Emelie Hollow']",0.423,195840,0.634,0,0lks2Kt9veMOFEAPN0fsqN,0,6,0.189,-5.8770000000000016,0,Lily,77,2018-12-14,0.0578,150.97799999999995,Popular,,3,Alan Walker,195.84,1
0.29600000000000004,2018,0.299,['Lady Gaga'],0.5529999999999999,210200,0.502,0,2rbDhOo9Fh61Bbu23T2qCk,0,0,0.764,-5.972,1,Always Remember Us This Way,79,2018-10-05,0.0409,129.976,Popular,,1,Lady Gaga,210.2,0
0.5870000000000001,2018,0.094,['NEFFEX'],0.716,200571,0.946,1,6KigD0mlF4VGDYiSEzAyYw,6.63e-5,1,0.0825,-3.412,1,Fight Back,76,2018-11-30,0.261,139.94299999999998,Popular,,1,NEFFEX,200.571,0
0.448,2018,0.568,"['Maroon 5', 'Cardi B']",0.851,235545,0.541,1,6FRLCMO5TUHTexlWo8ym1W,0,0,0.13,-6.825,1,Girls Like You (feat. Cardi B),76,2018-05-30,0.0505,124.959,Popular,,2,Maroon 5,235.545,1
0.193,2018,0.27,"['Jubël', 'NEIMY']",0.659,164010,0.615,0,4GSDkZt7GcmzBWmsMcpaVO,0,11,0.187,-5.865,0,Dancing In The Moonlight (feat. NEIMY),77,2018-06-22,0.0644,119.843,Popular,,2,Jubël,164.01,1
0.64,2019,0.156,['OneRepublic'],0.759,158900,0.605,0,0mjAU3yKR1QnXnHtjGJqTM,0,7,0.6940000000000001,-7.737,1,Rescue Me,79,2019-05-17,0.0433,121.049,Popular,,1,OneRepublic,158.9,0
0.405,2019,0.193,['Red Velvet'],0.664,210560,0.6659999999999999,0,3CYH422oy1cZNoo0GTG1TK,0,8,0.0854,-2.2030000000000003,1,Psycho,80,2019-12-23,0.0446,139.987,Popular,,1,Red Velvet,210.56,0
0.789,2019,0.00231,['YOASOBI'],0.67,261013,0.8740000000000001,0,3dPtXHP0oXQ4HCWHsOA9js,1.7199999999999998e-5,8,0.3,-5.221,1,夜に駆ける,82,2019-12-15,0.0305,130.041,Popular,,1,YOASOBI,261.013,0
0.309,2019,0.00339,['LiSA'],0.545,238587,0.979,0,23DbzwNJSLo7nkSWjODMvY,1.18e-4,4,0.0775,-2.8,0,紅蓮華,76,2019-07-03,0.153,135.002,Popular,,1,LiSA,238.587,0
0.392,2019,0.0119,['Niall Horan'],0.591,158805,0.841,0,3cphb8kdsjElYR7r5icK3H,0,4,0.395,-4.351,0,Nice To Meet Ya,76,2019-10-04,0.0304,109.034,Popular,,1,Niall Horan,158.805,0
0.541,2019,0.784,"['Lenin Ramírez', 'Grupo Firme']",0.643,240457,0.35,1,1s59X35jDULAyOGmBuTAnd,0,4,0.102,-5.924,0,Yo Ya No Vuelvo Contigo - En Vivo,77,2019-11-01,0.0783,118.199,Popular,,2,Lenin Ramírez,240.457,1
0.8390000000000001,2019,0.198,"['Luis Fonsi', 'Daddy Yankee']",0.655,229360,0.797,0,6habFhsOp2NvshLv26DqMb,0,2,0.067,-4.787,1,Despacito,79,2019-02-01,0.153,177.928,Popular,,2,Luis Fonsi,229.36,1
0.431,2019,0.229,"['Rotimi', 'Wale']",0.637,185461,0.501,0,6XM53PbvlzhuNtJZtpl7RP,5.91e-5,0,0.099,-6.148,0,In My Bed,77,2019-12-13,0.187,103.993,Popular,,2,Rotimi,185.461,1
0.546,2019,0.124,"['Ed Sheeran', 'Khalid']",0.64,197867,0.647,0,70eFcWOvlMObDhURTqT4Fv,0,5,0.0801,-8.113999999999999,0,Beautiful People (feat. Khalid),77,2019-07-12,0.18600000000000003,92.979,Popular,,2,Ed Sheeran,197.867,1
0.6559999999999999,2019,0.11,"['Daddy Yankee', 'Snow']",0.737,193227,0.86,0,5w9c2J52mkdntKOmRLeM2m,1.94e-6,8,0.0574,-2.652,0,Con Calma,81,2019-01-24,0.0593,93.989,Popular,,2,Daddy Yankee,193.227,1
0.348,2019,0.263,['James TW'],0.6809999999999999,216560,0.453,0,0TXNKTzawI6VgLoA9UauRp,0,7,0.0543,-6.09,1,When You Love Someone,77,2019-04-26,0.0278,125.772,Popular,,1,James TW,216.56,0
0.746,2019,0.39,"['ROSALÍA', 'J Balvin', 'El Guincho']",0.882,161627,0.6890000000000001,0,2qG5sZ7Si6sdK74qLxedYM,0.00325,6,0.0501,-4.027,1,Con Altura,79,2019-03-28,0.124,97.963,Popular,,3,ROSALÍA,161.627,1
0.316,2019,0.179,"['Martin Garrix', 'Macklemore', 'Fall Out Boy']",0.6609999999999999,163805,0.723,1,7Feaw9WAEREY0DUOSXJLOM,1.23e-5,5,0.14,-6.976,0,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),78,2019-04-25,0.0566,113.778,Popular,,3,Martin Garrix,163.805,1
0.19,2019,0.823,['James Arthur'],0.29600000000000004,212720,0.35100000000000003,0,15xWRPHQMeqgdkGzInx3PY,1.5e-6,6,0.11,-9.538,1,Falling Like The Stars,76,2019-05-10,0.0351,177.59599999999998,Popular,,1,James Arthur,212.72,0
0.843,2019,0.0902,"['Ed Sheeran', 'Justin Bieber']",0.7979999999999999,219947,0.6759999999999999,0,0hVXuCcriWRGvwMV1r5Yn9,0,6,0.0894,-5.041,1,I Don't Care (with Justin Bieber),79,2019-07-12,0.0442,101.956,Popular,,2,Ed Sheeran,219.947,1
0.16399999999999998,2019,0.79,['James Arthur'],0.3,211653,0.34700000000000003,0,395KzBy0bkb57dEvg6cfzJ,2.14e-6,6,0.111,-9.542,1,Falling Like The Stars,76,2019-10-18,0.0364,169.361,Popular,,1,James Arthur,211.653,0
0.343,2019,0.471,"['Dalex', 'Lenny Tavárez', 'Chencho Corleone', 'Juhn', 'Dímelo Flow']",0.654,249520,0.672,0,5stPVcRqb4qixbafP9e8lt,0,0,0.0781,-5.98,0,Hola - Remix,83,2019-11-01,0.311,181.857,Popular,,5,Dalex,249.52,1
0.679,2019,0.238,"['CHROMANCE', 'Marcus Layton']",0.917,193320,0.612,0,3n2P3ipLt5mPFVaM0fJHNR,2.28e-5,5,0.0585,-2.1830000000000003,0,Wrap Me In Plastic - Marcus Layton Radio Edit,77,2019-11-15,0.0854,89.961,Popular,,2,CHROMANCE,193.32,1
0.279,2019,0.4920000000000001,['Zara Larsson'],0.748,179675,0.79,1,3O8b0dDy1Z8BNM81U8DE1j,0,6,0.0901,-4.788,0,WOW,76,2019-04-17,0.16899999999999998,77.495,Popular,,1,Zara Larsson,179.675,0
0.371,2019,0.278,"['DJ Snake', 'J Balvin', 'Tyga']",0.6940000000000001,185195,0.758,0,6osaMSJh9NguagEDQcZaKx,1.34e-6,11,0.102,-2.986,1,Loco Contigo (feat. J. Balvin & Tyga),79,2019-07-25,0.218,192.091,Popular,,3,DJ Snake,185.195,1
0.631,2019,0.0404,"['MEDUZA', 'Goodboys']",0.677,152913,0.7440000000000001,0,1DFD5Fotzgn6yYXkYsKiGs,1.6e-4,10,0.07400000000000001,-6.806,0,Piece Of Your Heart,82,2019-02-01,0.0295,124.08,Popular,,2,MEDUZA,152.913,1
0.894,2019,0.732,"['Natti Natasha', 'Romeo Santos']",0.735,229333,0.7120000000000001,0,2dy3TKVDEbIeWxeIb8JWqZ,0,11,0.302,-5.119,0,La Mejor Versión de Mi - Remix,78,2019-10-04,0.0326,131.938,Popular,,2,Natti Natasha,229.333,1
0.775,2019,0.0122,['TWICE'],0.6970000000000001,213880,0.8740000000000001,0,0W5hTAWn8Tq0Qfhg1XP3YW,0,5,0.627,-2.15,0,FANCY,77,2019-04-22,0.045,132.02200000000002,Popular,,1,TWICE,213.88,0
0.87,2019,0.487,['Shawn Mendes'],0.691,191467,0.823,0,2bT1PH7Cw3J9p3t7nlXCdh,0,2,0.134,-4.197,1,If I Can't Have You,76,2019-06-19,0.0623,123.935,Popular,,1,Shawn Mendes,191.467,0
0.579,2019,0.462,"['ROSALÍA', 'Ozuna']",0.78,201040,0.759,0,7BlBVFwvbWvcwNcUarQmjk,8.68e-4,1,0.14300000000000002,-3.292,1,"Yo x Ti, Tu x Mi",78,2019-08-15,0.225,91.952,Popular,,2,ROSALÍA,201.04,1
0.7879999999999999,2019,0.14300000000000002,"['Rauw Alejandro', 'Farruko']",0.879,199711,0.703,0,6mAN61JH0dzyZpWslS11jy,0,1,0.0569,-4.2189999999999985,1,Fantasias,81,2019-08-29,0.0701,94.004,Popular,,2,Rauw Alejandro,199.711,1
0.723,2019,0.253,"['Alex Rose', 'Rafa Pabön']",0.861,259600,0.6779999999999999,0,1bRpSCFv6P2OUhciByeRYR,2.42e-5,8,0.106,-4.157,0,Jangueo,83,2019-11-08,0.0536,103.994,Popular,,2,Alex Rose,259.6,1
0.644,2019,0.0296,['TWICE'],0.7090000000000001,206867,0.959,0,2HtcPHFdo7eu4Ilbvb0BVI,0.00188,1,0.107,-1.339,1,Feel Special,76,2019-09-23,0.0603,128.983,Popular,,1,TWICE,206.867,0
0.715,2019,0.133,['Tyga'],0.816,131607,0.63,1,6LcauUZjF1eXQrgqMUecHX,0,2,0.0692,-5.568,1,Ayy Macarena,78,2019-11-13,0.226,96.493,Popular,,1,Tyga,131.607,0
0.721,2019,0.366,"['Arcangel', 'Bad Bunny']",0.713,221103,0.7979999999999999,0,4z6wo6PJG4Fve45OXK6D9m,4.3e-6,1,0.246,-3.147,1,Infeliz,76,2019-12-20,0.219,176.07299999999995,Popular,,2,Arcangel,221.103,1
0.374,2020,0.059,"['The Kid LAROI', 'Marshmello']",0.523,139041,0.609,1,1yP6g2Ka4CisR3i2cuIcjK,0,1,0.14,-7.802,1,FEEL SOMETHING (feat. Marshmello),77,2020-11-06,0.191,154.05100000000004,Popular,,2,The Kid LAROI,139.041,1
0.95,2020,0.16699999999999998,['Camilo'],0.8240000000000001,187427,0.457,0,73nAK3HgQK8dak83Y2WQ8F,0,6,0.041,-5.428,1,Vida de Rico,92,2020-09-21,0.0543,87.977,Popular,,1,Camilo,187.427,0
0.403,2020,0.5379999999999999,['Taylor Swift'],0.532,261923,0.623,0,3hUxzQpSfdDqwM3ZTFQY0K,7.28e-5,5,0.0925,-9.208,1,august,77,2020-07-24,0.0331,89.93700000000004,Popular,,1,Taylor Swift,261.923,0
0.506,2020,0.0398,"['Bebe Rexha', 'Doja Cat']",0.737,175873,0.867,0,2fTdRdN73RgIgcUZN33dvt,0,11,0.32,-2.259,0,"Baby, I'm Jealous (feat. Doja Cat)",82,2020-10-09,0.0458,98.05,Popular,,2,Bebe Rexha,175.873,1
0.691,2020,0.397,"['Anuel AA', 'Enrique Iglesias']",0.735,221429,0.916,1,2hDe0Ls5mVqs1XJqv7sbcM,2.91e-6,2,0.0918,-2.082,1,Fútbol & Rumba (feat. Enrique Iglesias),78,2020-05-29,0.117,167.99400000000003,Popular,,2,Anuel AA,221.429,1
0.591,2020,0.0352,"['DJ Chose', 'Beatking']",0.87,178834,0.752,1,0YYNIGKgAk34vZkV2NySie,1.1e-6,4,0.269,-6.615,1,THICK,77,2020-07-10,0.3720000000000001,145.118,Popular,,2,DJ Chose,178.834,1
0.521,2020,0.408,['Ozzy Osbourne'],0.454,293183,0.913,0,7ACxUo21jtTHzy7ZEV56vU,2.71e-4,9,0.248,-4.008,1,Crazy Train,77,2020-09-18,0.107,137.688,Popular,,1,Ozzy Osbourne,293.183,0
0.502,2020,0.6,['Taylor Swift'],0.593,294521,0.377,1,5kI4eCXXzyuIUXjQra0Cxi,0,0,0.0976,-8.761000000000001,1,betty,76,2020-07-24,0.0253,95.939,Popular,,1,Taylor Swift,294.521,0
0.14300000000000002,2020,0.0811,['The Weeknd'],0.664,361027,0.5720000000000001,0,2p8IUWQDrpjuFltbdgLOag,0.00604,5,0.121,-6.099,0,After Hours,80,2020-03-20,0.0305,108.959,Popular,,1,The Weeknd,361.027,0
0.6459999999999999,2020,0.021,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0,9,0.32299999999999995,-3.764,1,Rain On Me (with Ariana Grande),82,2020-05-29,0.0397,123.056,Popular,,2,Lady Gaga,182.2,1
0.373,2020,0.0969,['Doja Cat'],0.688,284480,0.716,1,3aA6xB0tOilDDX17fIJ0Bl,0,7,0.0989,-5.702000000000001,1,Freak,79,2020-08-07,0.0385,116.912,Popular,,1,Doja Cat,284.48,0
